message , duration
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 18
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 18
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 18
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 18
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 21
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:46 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 18
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 18
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:47 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 25
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 21
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:48 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 18
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:49 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 13
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 19
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 23
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:50 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:53:51 T00 12-11 22:17 +24 C PSTOP , 15
